"country_code","region_name","iata","icao","airport","latitude","longitude"
"KE","Uasin Gishu","EDL","HKEL","Eldoret International Airport","0.404458","35.2389"
"KE","Uasin Gishu","KTL","HKKT","Kitale Airport","0.971989","34.9586"
"KE","Wajir","WJR","HKWJ","Wajir Airport","1.73324","40.0916"
"KG","Chuy","FRU","UAFM","Manas International Airport","43.0613","74.4776"
"KG","Osh","OSS","UAFO","Osh Airport","40.609","72.7933"
"KH","Baat Dambang","BBM","VDBG","Battambang Airport","13.0956","103.224"
"KH","Kampong Chhnang","KZC","VDKH","Kampong Chhnang Airport","12.2552","104.564"
"KH","Kampot","KMT","","Kampot Airport","10.6343","104.162"
"KH","Kaoh Kong","KKZ","VDKK","Koh Kong Airport","11.6134","102.997"
"KH","Kracheh","KTI","VDKT","Kratie Airport","12.488","106.055"
"KH","Krong Preah Sihanouk","KOS","VDSV","Sihanoukville International Airport (Kaong Kang Airport)","10.5797","103.637"
"KH","Mondol Kiri","MWV","VDMK","Mondulkiri Airport","12.4636","107.187"
"KH","Phnom Penh","PNH","VDPP","Phnom Penh International Airport","11.5466","104.844"
"KH","Phnom Penh","TNX","VDST","Steung Treng Airport","13.5319","106.015"
"KH","Pousaat","KZD","","Krakor Airport","12.5385","104.149"
"KH","Preah Vihear","OMY","","Thbeng Meanchey Airport (Preah Vinhear Airport)","13.7597","104.972"
"KH","Rotanak Kiri","RBE","VDRK","Ratanakiri Airport","13.73","106.987"
"KH","Siem Reab","REP","VDSR","Siem Reap International Airport (Angkor Int'l)","13.4107","103.813"
"KI","Gilbert Islands","AAK","NGUK","Aranuka Airport","0.185278","173.637"
"KI","Gilbert Islands","ABF","NGAB","Abaiang Atoll Airport","1.79861","173.041"
"KI","Gilbert Islands","AEA","NGTB","Abemama Atoll Airport","0.490833","173.829"
"KI","Gilbert Islands","AIS","NGTR","Arorae Island Airport","-2.61611","176.803"
"KI","Gilbert Islands","BBG","NGTU","Butaritari Atoll Airport","3.08583","172.811"
"KI","Gilbert Islands","BEZ","NGBR","Beru Island Airport","-1.35472","176.007"
"KI","Gilbert Islands","KUC","NGKT","Kuria Airport","0.218611","173.442"
"KI","Gilbert Islands","MNK","NGMA","Maiana Airport","1.00361","173.031"
"KI","Gilbert Islands","MTK","NGMN","Makin Airport","3.37444","172.992"
"KI","Gilbert Islands","MZK","NGMK","Marakei Airport","2.05861","173.271"
"KI","Gilbert Islands","NIG","NGNU","Nikunau Airport","-1.31444","176.41"
"KI","Gilbert Islands","NON","NGTO","Nonouti Airport","-0.639722","174.428"
"KI","Gilbert Islands","OOT","NGON","Onotoa Airport","-1.79611","175.526"
"KI","Gilbert Islands","TBF","NGTE","Tabiteuea North Airport","-1.22447","174.776"
"KI","Gilbert Islands","TMN","NGTM","Tamana Airport","-2.48583","175.97"
"KI","Gilbert Islands","TRW","NGTA","Bonriki International Airport","1.38164","173.147"
"KI","Gilbert Islands","TSU","NGTS","Tabiteuea South Airport","-1.47444","175.064"
"KI","Line Islands","CIS","PCIS","Canton Island Airport","-2.76812","-171.71"
"KI","Line Islands","CXI","PLCH","Cassidy International Airport","1.98616","-157.35"
"KI","Line Islands","TNQ","","Teraina Airport","4.69836","-160.394"
"KI","Line Islands","TNV","","Tabuaeran Island Airport","3.89944","-159.389"
"KM","Anjouan","AJN","FMCV","Ouani Airport","-12.1317","44.4303"
"KM","Grande Comore","HAH","FMCH","Prince Said Ibrahim International Airport","-11.5337","43.2719"
"KM","Grande Comore","YVA","FMCN","Iconi Airport","-11.7125","43.2431"
"KM","Moheli","NWA","FMCI","Moheli Bandar Es Eslam Airport","-12.2981","43.7664"
"KN","Saint John Figtree","SKB","TKPK","Robert L. Bradshaw International Airport","17.3112","-62.7187"
"KN","Saint Paul Charlestown","NEV","TKPN","Vance W. Amory International Airport","17.2057","-62.5899"
"KP","Hamgyong-bukto","RGO","ZKHM","Orang Airport","41.4285","129.648"
"KP","Hwanghae-namdo","DSO","ZKSD","Sondok Airport","39.7452","127.474"
"KP","Kangwon-do","WOS","ZKWS","Wonsan Kalma International Airport","39.1668","127.486"
"KP","P'yongan-bukto","UJU","ZKUJ","Uiju Airfield","40.1546","124.532"
"KP","P'yongyang","FNJ","ZKPY","Pyongyang Sunan International Airport","39.2241","125.67"
"KP","Ryanggang-do","YJS","ZKSE","Samjiyon Airport","41.9071","128.41"
"KR","Busan-gwangyeoksi","PUS","RKPK","Gimhae International Airport","35.1795","128.938"
"KR","Chungcheongbuk-do","CJJ","RKTU","Cheongju International Airport","36.717","127.499"
"KR","Chungcheongbuk-do","JWO","RKTI","Jungwon Air Base","37.03","127.885"
"KR","Chungcheongnam-do","HMY","RKTP","Seosan Air Base","36.704","126.486"
"KR","Gangwon-do","KAG","RKNN","Gangneung Air Base","37.7536","128.944"
"KR","Gangwon-do","WJU","RKNW","Wonju Airport","37.4412","127.964"
"KR","Gangwon-do","YNY","RKNY","Yangyang International Airport","38.0613","128.669"
"KR","Gwangju-gwangyeoksi","CHN","RKJU","Jeonju Airport","35.8781","127.119"
"KR","Gwangju-gwangyeoksi","KUV","RKJK","Gunsan Airport","35.9038","126.616"
"KR","Gwangju-gwangyeoksi","KWJ","RKJJ","Gwangju Airport","35.1232","126.805"
"KR","Gwangju-gwangyeoksi","MWX","RKJB","Muan International Airport","34.9914","126.383"
"KR","Gwangju-gwangyeoksi","RSU","RKJY","Yeosu/Suncheon Airport","34.8423","127.617"
"KR","Gyeonggi-do","ICN","RKSI","Incheon International Airport","37.4633","126.44"
"KR","Gyeonggi-do","OSN","RKSO","Osan Air Base","37.0906","127.03"
"KR","Gyeonggi-do","SWU","RKSW","Suwon Air Base","37.2394","127.007"
"KR","Gyeongsangnam-do","CHF","RKPE","Jinhae Airport","35.1402","128.696"
"KR","Gyeongsangnam-do","HIN","RKPS","Sacheon Airport","35.0886","128.072"
"KR","Gyeongsangnam-do","KPO","RKTH","Pohang Airport","35.988","129.42"
"KR","Gyeongsangnam-do","TAE","RKTN","Daegu International Airport","35.8969","128.655"
"KR","Gyeongsangnam-do","UJN","RKTL","Uljin Airport","36.7771","129.462"
"KR","Gyeongsangnam-do","USN","RKPU","Ulsan Airport","35.5935","129.352"
"KR","Gyeongsangnam-do","YEC","RKTY","Yecheon Air Base","36.6304","128.35"
"KR","Jeju-teukbyeoljachido","CJU","RKPC","Jeju International Airport","33.5113","126.493"
"KR","Jeju-teukbyeoljachido","JDG","RKPD","Jeongseok Airport","33.3996","126.712"
"KW","Al Ahmadi","XIJ","OKAJ","Ahmad al-Jaber Air Base","28.9348","47.7919"
"KW","Al Farwaniyah","KWI","OKBK","Kuwait International Airport","29.2266","47.9689"
"KY","Cayman Islands","CYB","MWCB","Charles Kirkconnell International Airport","19.687","-79.8828"
"KY","Cayman Islands","GCM","MWCR","Owen Roberts International Airport","19.2928","-81.3577"
"KY","Cayman Islands","LYB","MWCL","Edward Bodden Airfield","19.6602","-80.0888"
"KZ","Almaty oblysy","USJ","UAAL","Usharal Airport","46.1903","80.8314"
"KZ","Almaty","ALA","UAAA","Almaty International Airport","43.3521","77.0405"
"KZ","Almaty","BXJ","UAAR","Boraldai Airport","43.3526","76.8837"
"KZ","Almaty","TDK","","Taldykorgan Airport","45.1262","78.447"
"KZ","Aqmola oblysy","ATX","","Atbasar Airport","51.8517","68.3633"
"KZ","Aqmola oblysy","HRC","","Zhayrem Airport","48.3974","70.1915"
"KZ","Aqmola oblysy","KOV","UACK","Kokshetau Airport","53.3291","69.5946"
"KZ","Aqtobe oblysy","AKX","UATT","Aktobe Airport","50.2458","57.2067"
"KZ","Astana","NQZ","UACC","Nursultan Nazarbayev International Airport","51.0222","71.4669"
"KZ","Atyrau oblysy","GUW","UATG","Atyrau Airport","47.1219","51.8214"
"KZ","Batys Qazaqstan oblysy","URA","UARR","Oral Ak Zhol Airport","51.1508","51.5431"
"KZ","Bayqongyr","BXY","UAOL","Krayniy Airport","45.622","63.2108"
"KZ","Mangghystau oblysy","SCO","UATE","Aktau Airport","43.8601","51.092"
"KZ","Ongtustik Qazaqstan oblysy","CIT","UAII","Shymkent International Airport","42.3642","69.4789"
"KZ","Pavlodar oblysy","EKB","UASB","Ekibastuz Airport","51.591","75.215"
"KZ","Pavlodar oblysy","PWQ","UASP","Pavlodar Airport","52.195","77.0739"
"KZ","Qaraghandy oblysy","BXH","UAAH","Balkhash Airport","46.8933","75.005"
"KZ","Qaraghandy oblysy","DZN","UAKD","Zhezkazgan Airport","47.7083","67.7333"
"KZ","Qaraghandy oblysy","KGF","UAKK","Sary-Arka Airport","49.6708","73.3344"
"KZ","Qostanay oblysy","AYK","UAUR","Arkalyk Airport","50.3186","66.9528"
"KZ","Qostanay oblysy","KSN","UAUU","Kostanay Airport","53.2069","63.5503"
"KZ","Qyzylorda oblysy","KZO","UAOO","Kyzylorda Airport","44.7069","65.5925"
"KZ","Shyghys Qazaqstan oblysy","PLX","UASS","Semey Airport","50.3513","80.2344"
"KZ","Shyghys Qazaqstan oblysy","SZI","","Zaysan Airport","47.4875","84.8877"
"KZ","Shyghys Qazaqstan oblysy","UKK","UASK","Oskemen Airport (Ust-Kamenogorsk Airport)","50.0366","82.4942"
"KZ","Shyghys Qazaqstan oblysy","UZR","","Urzhar Airport","47.0911","81.6652"
"KZ","Soltustik Qazaqstan oblysy","PPK","UACP","Petropavl Airport","54.7747","69.1839"
"KZ","Zhambyl oblysy","DMB","UADD","Taraz Airport (Jambyl Airport)","42.8536","71.3036"
"LA","Attapu","AOU","VLAP","Attapeu International Airport","14.7931","107.045"
"LA","Bokeo","HOE","VLHS","Ban Huoeisay Airport","20.2573","100.437"
"LA","Champasak","KOG","VLKG","Khong Island Airport","17.9881","102.563"
"LA","Champasak","PKZ","VLPS","Pakse International Airport","15.1321","105.781"
"LA","Houaphan","NEU","VLSN","Nathong Airport","20.4184","104.067"
"LA","Khammouan","THK","VLTK","Thakhek Airport","17.4","104.8"
"LA","Louang Namtha","LXG","VLLN","Louang Namtha Airport","20.9606","101.402"
"LA","Louangphabang","LPQ","VLLB","Luang Prabang International Airport","19.8973","102.161"
"LA","Oudomxai","ODY","VLOS","Oudomsay Airport","20.6827","101.994"
"LA","Phongsali","PCQ","","Boun Neua Airport","21.6475","101.9"
"LA","Salavan","VNA","VLSV","Salavan Airport","15.7094","106.411"
"LA","Savannakhet","ZVK","VLSK","Savannakhet Airport","16.5566","104.76"
"LA","Viangchan","VTE","VLVT","Wattay International Airport","17.9883","102.563"
"LA","Xaignabouli","ZBY","VLSB","Sayaboury Airport","19.2436","101.709"
"LA","Xiangkhouang","XKH","VLXK","Xieng Khouang Airport","19.4402","103.169"
"LB","Beyrouth","BEY","OLBA","Beirut-Rafic Hariri International Airport / Beirut Air Base","33.8209","35.4884"
"LB","Nabatiye","KYE","OLKA","Rene Mouawad Air Base (Kleyate Airport)","34.5893","36.0113"
"LC","Castries","SFG","TFFG","L'Esperance Airport (Grand Case Airport)","18.0999","-63.0472"
"LC","Castries","SLU","TLPC","George F. L. Charles Airport","14.0202","-60.9929"
"LC","Laborie","UVF","TLPL","Hewanorra International Airport","13.7332","-60.9526"
"LK","Central Province","ADP","VCCG","Ampara Airport","7.33776","81.6259"
"LK","Central Province","AYY","","Arugam Bay Seaplane Base","6.86","81.8239"
"LK","Central Province","BTC","VCCB","Batticaloa Airport","7.70576","81.6788"
"LK","Central Province","DBU","","Dambulu Oya Tank Seaplane Base","7.8604","80.6304"
"LK","Central Province","GIU","VCCS","Sigiriya Airport","7.95667","80.7285"
"LK","Central Province","KDW","","Victoria Reservoir Seaplane Base","7.2415","80.7834"
"LK","Central Province","KDZ","","Polgolla Reservoir Seaplane Base","7.3251","80.6422"
"LK","Central Province","NUA","","Gregory Lake Seaplane Base","6.95717","80.7795"
"LK","Central Province","NUF","","Castlereigh Reservoir Seaplane Base","6.86","80.584"
"LK","Central Province","PQD","","Batticaloa Seaplane Base","7.92311","81.5677"
"LK","Central Province","THW","","Trincomalee Harbour Seaplane Base","8.56","81.22"
"LK","Central Province","TRR","VCCT","China Bay Airport","8.53851","81.1819"
"LK","Eastern Province","AFK","","Kondavattavan Tank Seaplane Base","7.284","81.644"
"LK","North Central Province","ACJ","VCCA","Anuradhapura Airport","8.30149","80.4279"
"LK","North Central Province","HIM","VCCH","Hingurakgoda Airport (Minneriya Airport)","8.04981","80.9814"
"LK","Northern Province","DBK","","Dutch Bay Seaplane Base","8.273","79.756"
"LK","Northern Province","IRU","","Iranamadu Waterdrome","9.29975","80.4486"
"LK","Northern Province","JAF","VCCJ","Jaffna Airport","9.79233","80.0701"
"LK","Southern Province","BJT","","Bentota River Airport","6.431","79.996"
"LK","Southern Province","DIW","","Mawella Lagoon Seaplane Base","5.99019","80.7331"
"LK","Southern Province","HBT","","Hambantota Sea Plane Base","6.12404","81.103"
"LK","Southern Province","HRI","VCRI","Mattala Rajapaksa International Airport","6.28447","81.1241"
"LK","Southern Province","KCT","VCCK","Koggala Airport","5.99368","80.3203"
"LK","Southern Province","TTW","","Tissa Tank Waterdrome","6.2876","81.2906"
"LK","Southern Province","WRZ","VCCW","Weerawila Airport","6.25449","81.2352"
"LK","Western Province","BYV","","Beira Lake Seaplane Base","6.92944","79.8542"
"LK","Western Province","CMB","VCBI","Bandaranaike International Airport","7.18076","79.8841"
"LK","Western Province","DGM","","Dandugama Seaplane Base","7.1079","79.8721"
"LK","Western Province","DWO","","Diyawanna Oya Seaplane Base","6.90659","79.909"
"LK","Western Province","KEZ","","Kelani River-Peliyagoda Waterdrome","6.95","79.93"
"LK","Western Province","KTY","VCCN","Katukurunda Airport","6.55212","79.9775"
"LK","Western Province","RML","VCCC","Ratmalana Airport","6.82199","79.8862"
"LR","Grand Bassa","UCN","GLBU","Buchanan Airport","5.90417","-10.0583"
"LR","Grand Gedeh","THC","GLTN","Tchien Airport","6.04565","-8.13872"
"LR","Grand Kru","GRC","","Grand Cess Airport","4.571","-8.2076"
"LR","Grand Kru","SAZ","GLST","Sasstown Airport","4.66667","-8.43333"
"LR","Lofa","FOY","","Foya Airport","8.3513","-10.2269"
"LR","Lofa","VOI","GLVA","Voinjama Airport (Tenebu Airport)","8.4","-9.767"
"LR","Margibi","ROB","GLRB","Roberts International Airport","6.23379","-10.3623"
"LR","Maryland","CPA","GLCP","Cape Palmas Airport","4.37902","-7.69695"
"LR","Montserrado","BYL","","Bella Yella Airport","7.36917","-9.99372"
"LR","Montserrado","MLW","GLMR","Spriggs Payne Airport","6.28906","-10.7587"
"LR","Montserrado","RVC","","River Cess Airport","5.47133","-9.58537"
"LR","Nimba","NIA","GLNA","Nimba Airport","7.5","-8.6"
"LR","Nimba","TPT","","Tapeta Airport","6.4948","-8.873"
"LR","Sinoe","SNI","GLGE","Greenville/Sinoe Airport (R.E. Murray Airport)","5.03431","-9.0668"
"LS","Leribe","LRB","FXLR","Leribe Airport","-28.8556","28.0528"
"LS","Leribe","PEL","FXPG","Pelaneng Airport","-29.1206","28.5053"
"LS","Leribe","SHZ","FXSS","Seshutes Airport","-29.2676","28.5523"
"LS","Mafeteng","MFC","FXMF","Mafeteng Airport","-29.8011","27.2436"
"LS","Maseru","MSU","FXMM","Moshoeshoe I International Airport","-29.4623","27.5525"
"LS","Maseru","SOK","FXSM","Semonkong Airport","-29.8386","28.06"
"LS","Mohale's Hoek","NKU","FXNK","Nkaus Airport","-30.0217","28.1969"
"LS","Mokhotlong","MKH","FXMK","Mokhotlong Airport","-29.2818","29.0728"
"LS","Mokhotlong","TKO","FXTK","Tlokoeng Airport","-29.233","28.883"
"LS","Qacha's Nek","LEF","FXLK","Lebakeng Airport","-29.8908","28.6556"
"LS","Qacha's Nek","SKQ","FXSK","Sekake Airport","-30.0389","28.3703"
"LS","Qacha's Nek","UNE","FXQN","Qacha's Nek Airport","-30.1117","28.6719"
"LS","Quthing","UTG","FXQG","Quthing Airport","-30.4075","27.6933"
"LS","Thaba-Tseka","LES","FXLS","Lesobeng Airport","-29.7829","28.3167"
"LS","Thaba-Tseka","MSG","FXMA","Matsaile Airport","-29.8408","28.7764"
"LS","Thaba-Tseka","SHK","FXSH","Sehonghong Airport","-29.7309","28.7689"
"LS","Thaba-Tseka","THB","FXTA","Thaba Tseka Airport","-29.5228","28.6158"
"LT","-","VNO","EYVI","Vilnius Airport","54.6341","25.2858"
"LT","Kauno apskritis","KUN","EYKA","Kaunas International Airport","54.9639","24.0848"
"LT","Klaipedos apskritis","PLQ","EYPA","Palanga International Airport","55.9732","21.0939"
"LT","Panevezio apskritis","PNV","EYPP","Panevezys Air Base (Pajuostis Airport)","55.7294","24.4608"
"LT","Siauliu apskritis","SQQ","EYSA","Siauliai International Airport","55.8939","23.395"
"LU","Luxembourg","LUX","ELLX","Luxembourg Findel Airport","49.6233","6.20444"
"LV","Daugavpils novads","DGP","EVDA","Daugavpils International Airport","55.9447","26.665"
"LV","Riga","RIX","EVRA","Riga International Airport","56.9236","23.9711"
"LV","Ventspils novads","LPX","EVLA","Liepaja International Airport","56.5175","21.0969"
"LV","Ventspils novads","VNT","EVVA","Ventspils International Airport","57.3578","21.5442"
"LY","Al Butnan","TOB","HLGN","Tobruk Airport","31.861","23.907"
"LY","Al Jabal al Akhdar","LAQ","HLLQ","Al Abraq International Airport","32.7887","21.9643"
"LY","Al Jabal al Gharbi","ZIS","HLZN","Zintan Airport","31.7749","12.2501"
"LY","Al Jufrah","HUQ","HLON","Hun Airport","29.1101","15.9656"
"LY","Al Kufrah","AKF","HLKF","Kufra Airport","24.1787","23.314"
"LY","Al Wahat","LMQ","HLMB","Marsa Brega Airport","30.3781","19.5764"
"LY","Al Wahat","NFR","HLNR","Nafoora Airport","29.2132","21.5924"
"LY","Banghazi","BEN","HLLB","Benina International Airport","32.0968","20.2695"
"LY","Darnah","DNF","","Martuba Air Base","32.542","22.745"
"LY","Ghat","GHT","HLGT","Ghat Airport","25.1456","10.1426"
"LY","Misratah","MRA","HLMS","Misrata Airport","32.325","15.061"
"LY","Nalut","LTD","HLTD","Ghadames Airport","30.1517","9.71531"
"LY","Sabha","BCQ","","Brak Airport","27.653","14.272"
"LY","Sabha","SEB","HLLS","Sabha Airport","26.987","14.4725"
"LY","Surt","SRX","HLGD","Gardabya Airport","31.0635","16.595"
"LY","Tarabulus","MJI","HLLM","Mitiga International Airport","32.8941","13.276"
"LY","Tarabulus","TIP","HLLT","Tripoli International Airport","32.6635","13.159"
"LY","Tarabulus","WAX","HLZW","Zuwarah Airport","32.9523","12.0155"
"LY","Wadi al Hayat","QUB","HLUB","Ubari Airport","26.5675","12.8231"
"MA","Beni-Mellal-Khenifra","BEM","GMMD","Beni Mellal Airport","32.4019","-6.31591"
"MA","Casablanca-Settat","CAS","GMMC","Anfa Airport","33.5533","-7.66139"
"MA","Casablanca-Settat","CMN","GMMN","Mohammed V International Airport","33.3675","-7.58997"
"MA","Casablanca-Settat","GMD","GMMB","Ben Slimane Airport","33.6554","-7.22145"
"MA","Draa-Tafilalet","ERH","GMFK","Moulay Ali Cherif Airport","31.9475","-4.39833"
"MA","Draa-Tafilalet","OZG","GMAZ","Zagora Airport","30.3203","-5.86667"
"MA","Draa-Tafilalet","OZZ","GMMZ","Ouarzazate Airport","30.9391","-6.90943"
"MA","Fes- Meknes","FEZ","GMFF","Fes-Saiss Airport","33.9273","-4.97796"
"MA","Fes- Meknes","MEK","GMFM","Bassatine Air Base","33.8791","-5.51512"
"MA","Guelmim-Oued Noun (EH-partial)","GLN","","Guelmim Airport","29.0267","-10.0503"
"MA","Guelmim-Oued Noun (EH-partial)","SII","GMMF","Sidi Ifni Airport (Sania Ramel Airport)","29.3667","-10.1878"
"MA","Guelmim-Oued Noun (EH-partial)","TTA","GMAT","Tan Tan Airport (Plage Blanche Airport)","28.4482","-11.1613"
"MA","L'Oriental","NDR","GMMW","Nador International Airport","34.9888","-3.02821"
"MA","L'Oriental","OUD","GMFO","Angads Airport","34.7872","-1.92399"
"MA","L'Oriental","UAR","GMFB","Bouarfa Airport","32.5143","-1.98306"
"MA","Laayoune-Sakia El Hamra (EH-partial)","EUN","GMML","Hassan I Airport","27.1517","-13.2192"
"MA","Laayoune-Sakia El Hamra (EH-partial)","SMW","GMMA","Smara Airport","26.7318","-11.6847"
"MA","Laayoune-Sakia El Hamra (EH-partial)","VIL","GMMH","Dakhla Airport","23.7183","-15.932"
"MA","Marrakech-Safi","RAK","GMMX","Marrakesh Menara Airport","31.6069","-8.0363"
"MA","Marrakech-Safi","SFI","GMMS","Safi Airport","32.2731","-9.23694"
"MA","Rabat-Sale-Kenitra","NNA","GMMY","Kenitra Air Base","34.2989","-6.59588"
"MA","Rabat-Sale-Kenitra","RBA","GMME","Rabat-Sale Airport","34.0515","-6.75152"
"MA","Souss-Massa","AGA","GMAD","Agadir-Al Massira Airport","30.325","-9.41307"
"MA","Souss-Massa","ESU","GMMI","Essaouira-Mogador Airport","31.3975","-9.68167"
"MA","Tanger-Tetouan-Al Hoceima","AHU","GMTA","Cherif Al Idrissi Airport","35.1771","-3.83952"
"MA","Tanger-Tetouan-Al Hoceima","TNG","GMTT","Tangier Ibn Battouta Airport","35.7269","-5.91689"
"MA","Tanger-Tetouan-Al Hoceima","TTU","","Sania Ramel Airport","35.5943","-5.32002"
"MD","Balti","BZY","LUBL","Balti International Airport","47.8431","27.7772"
"MD","Chisinau","KIV","LUKK","Chisinau International Airport","46.9277","28.931"
"ME","Berane","IVG","LYBR","Dolac Airport","42.839","19.862"
"ME","Pljevlja","ZBK","","Zabljak Airport","43.1167","19.2333"
"ME","Podgorica","TGD","LYPG","Podgorica Airport","42.3594","19.2519"
"ME","Tivat","TIV","LYTV","Tivat Airport","42.4047","18.7233"
"MG","Antananarivo","AHY","","Ambatolahy Airport","-20.0158","45.535"
